event_date,state,event_type,duration_days,precipitation_anomaly_mm,mei_index,temperature_anomaly_c,wind_anomaly_kmph,damage_estimate_millionusd,intensity_scale
18-08-2011,Mizoram,Cloudburst,3,477.83,1.7,-1.93,50.92,472.11,4
02-06-2011,Odisha,Heatwave,24,235.92,0.99,1.1,126.15,115.05,10
19-12-2019,Andhra Pradesh,Hailstorm,14,148.06,1.2,4.04,33.44,476.96,10
03-07-2011,Haryana,Cloudburst,12,-66.58,1.32,1.42,85.84,449.5,5
11-06-2018,Andhra Pradesh,Cyclone,6,450.2,-1.62,-1.84,14.64,40.76,8
05-12-2020,Madhya Pradesh,Hailstorm,25,-78,0.19,3.09,127.27,488.99,1
23-10-2021,Karnataka,Cloudburst,24,-197.1,-1.67,-0.16,4.61,311.2,5
17-09-2010,Jharkhand,Flood,13,-180.98,-0.66,-4.08,5.28,426.5,4
13-07-2024,Meghalaya,Thunderstorm,30,455.62,-1.39,7.94,28.54,327.89,2
01-12-2011,Tamil Nadu,Heatwave,18,158.55,-1.82,1.87,81.19,460.84,4
10-09-2023,Delhi,Thunderstorm,29,208.34,2.06,-2.11,87.07,22.54,3
12-07-2013,Sikkim,Hailstorm,3,476.44,-1.53,4.61,89.84,228.84,4
01-02-2021,Haryana,Cloudburst,29,285.87,-2.51,5.49,138.42,300.02,4
19-04-2012,Tripura,Heatwave,11,-64.98,-2.74,3.42,91.49,475.67,3
13-04-2013,Manipur,Cloudburst,18,-193.45,1.65,5.9,75.93,2.4,3
14-09-2020,West Bengal,Cyclone,9,252.05,-0.78,1.44,90.19,123.38,7
19-06-2017,Arunachal Pradesh,Heatwave,9,-69.32,-0.43,-1.37,77.09,366.41,6
11-12-2022,Odisha,Hailstorm,8,356.59,-2.69,1.35,64.71,136.1,10
26-09-2018,Arunachal Pradesh,Drought,23,-4.68,-1.87,-2.36,13.73,459.55,8
05-07-2013,Uttar Pradesh,Cloudburst,30,358.13,0.94,2.14,33.22,277.36,1
01-04-2022,Chhattisgarh,Flood,10,339.77,2.49,-4.98,41.45,494.52,3
11-08-2016,Rajasthan,Cloudburst,19,-72.95,1.18,3.45,64.63,94.18,9
01-01-2016,Maharashtra,Flood,17,-172.59,2.5,4.51,19.81,189.91,9
15-04-2023,Arunachal Pradesh,Cloudburst,26,238.78,0.01,3.84,26.75,222.64,6
23-04-2023,Telangana,Cyclone,13,-141.6,1.58,0.49,112.83,108.2,10
05-12-2013,Punjab,Heatwave,30,-21.76,-0.48,5.37,125.39,352.89,4
09-05-2012,Assam,Hailstorm,4,185.37,-0.74,1.33,96.41,374.95,3
01-12-2013,Odisha,Cyclone,3,60.48,1.18,7.31,90.02,143.48,6
25-01-2018,Arunachal Pradesh,Cyclone,18,-82.04,-0.1,-0.36,127.65,346.76,9
06-09-2019,Maharashtra,Heatwave,7,380.68,-0.37,-4.38,2.61,273.61,7
22-10-2023,Mizoram,Cyclone,10,404.79,0.05,6.38,54.19,223.11,2
01-06-2014,Telangana,Drought,2,14.37,2.87,-0.57,117.71,32.62,5
01-05-2013,Delhi,Heatwave,25,46.77,-1.8,-1.35,76.32,46.59,6
04-08-2014,Bihar,Cloudburst,16,384.54,-2.09,0.24,43.25,383.44,8
01-01-2017,Arunachal Pradesh,Hailstorm,14,197.51,-2.88,-1.48,147.99,447.11,1
24-07-2017,Goa,Cloudburst,25,-76.69,2.74,-0.54,60.66,214.74,9
25-06-2010,Uttar Pradesh,Flood,18,173.79,2.86,-2.25,70.62,111.9,1
23-04-2015,Arunachal Pradesh,Hailstorm,17,127.63,0.26,7.59,22.39,121.58,4
01-06-2016,Tamil Nadu,Cloudburst,29,43.35,-2.94,1.95,31.98,108.65,5
24-04-2023,Gujarat,Thunderstorm,29,272.09,2.51,-3.26,2.53,186.76,7
11-09-2023,West Bengal,Landslide,4,-137.35,-0.49,1.7,118.09,51.87,5
12-12-2017,Bihar,Cyclone,26,360.76,-2.28,-0.23,10.91,482.61,9
11-04-2015,Telangana,Drought,15,80.54,-2.93,2.95,49.86,431.54,7
08-12-2019,Punjab,Heatwave,10,127.46,-1.44,-4.28,148.16,371.9,8
04-12-2021,West Bengal,Heatwave,21,-156.84,-0.35,7.7,8.72,413.38,6
13-04-2014,Andhra Pradesh,Drought,17,-56.95,2.86,2.31,51.78,89.63,7
20-08-2019,Andhra Pradesh,Heatwave,14,-103.49,0.21,7.96,58.12,114.09,4
05-01-2013,Assam,Landslide,27,-1.43,2.38,-3.75,34.32,277.78,1
02-07-2015,Andhra Pradesh,Drought,19,-149.14,-0.59,4.94,133.71,90.55,5
05-05-2018,Assam,Hailstorm,10,241.13,1.62,5.68,38.76,196.39,6
19-10-2014,Rajasthan,Heatwave,26,420.26,0.34,7.46,0.88,388.16,6
16-08-2022,Bihar,Hailstorm,16,193.23,2.91,4.12,16.79,407.48,3
15-12-2011,Delhi,Cyclone,25,396.69,-0.2,-2.37,20.11,273.17,5
04-09-2015,Gujarat,Thunderstorm,6,257.25,2.2,7.39,88.09,308.06,5
16-05-2014,Madhya Pradesh,Hailstorm,21,42.75,-1.71,-3.96,52.06,480.26,3
26-08-2014,Kerala,Flood,15,224.95,-1.01,7.72,120.14,11.91,2
02-06-2013,Sikkim,Drought,16,435.78,3,-0.27,80.2,364.93,3
04-07-2023,Nagaland,Cloudburst,4,115.97,0.17,4.92,111.61,209.13,2
04-12-2023,Haryana,Landslide,15,110.71,0.1,1.78,39.19,157.12,4
24-08-2019,Sikkim,Drought,27,-92.06,0.95,2.66,144.03,421.86,1
05-04-2015,Tamil Nadu,Thunderstorm,11,468.82,1.15,6.54,59.43,85.71,5
04-04-2015,Mizoram,Hailstorm,7,-157.54,0.5,1.71,139.85,74.62,5
13-08-2019,Rajasthan,Cloudburst,14,115.28,0.88,7.69,133.31,207.86,7
10-07-2019,Arunachal Pradesh,Cloudburst,7,375.59,2.35,-1.62,4.28,66.02,1
22-06-2020,Tripura,Cloudburst,7,250.56,-1.49,-3.31,118.08,470.48,10
20-09-2015,Maharashtra,Hailstorm,2,377.47,1.52,6.87,121.24,234.85,5
06-01-2019,Uttarakhand,Landslide,23,119.07,-2.57,2.26,54.23,235.08,5
14-08-2021,Arunachal Pradesh,Thunderstorm,16,18.07,-2.1,5.41,135.34,35.33,3
25-06-2011,Tripura,Hailstorm,8,100.84,2.44,7.16,7.25,309.13,1
10-12-2016,Bihar,Cloudburst,16,-117.18,1.66,1.68,119.28,69.05,2
26-12-2019,Manipur,Cloudburst,25,170.12,2.54,6.13,55.15,174.63,2
05-09-2019,Telangana,Flood,3,162.41,-0.82,7.57,144.67,132.54,3
11-01-2018,Rajasthan,Drought,2,-129.99,1.92,-0.23,30.09,171.04,6
20-08-2022,Telangana,Heatwave,28,38.38,-0.95,3.53,89.9,113.15,9
11-08-2011,Andhra Pradesh,Drought,5,16.5,-0.8,0.52,22.33,441.07,3
03-06-2013,Bihar,Cyclone,2,479.46,2.69,-2.67,1.65,467.22,9
04-06-2016,Delhi,Landslide,23,-160.85,0.37,4.89,80.73,300.21,9
21-07-2012,Nagaland,Thunderstorm,22,-119.14,-2.65,4.57,122.9,319.41,9
14-12-2011,Maharashtra,Heatwave,19,191.62,2.22,7.58,60.5,342.33,6
04-07-2019,West Bengal,Heatwave,2,-29.37,-1.46,7.48,68.77,41.96,3
12-07-2016,Gujarat,Landslide,1,270.17,1.02,7.81,23.08,348.24,8
06-07-2011,Chhattisgarh,Thunderstorm,4,128.55,2.78,-0.88,62.85,325.43,8
21-08-2014,Mizoram,Landslide,12,325.89,1.2,2.98,140.95,166.69,1
07-05-2024,Assam,Flood,15,37.52,1.83,-4.17,41.99,51.32,6
23-10-2012,Assam,Heatwave,1,-29.63,-1.02,6.59,135.09,311.42,6
05-06-2013,Andhra Pradesh,Hailstorm,22,17.29,2.14,2.85,53.95,72.4,1
16-06-2019,Haryana,Hailstorm,20,357.65,-1.73,-0.17,43.68,441.97,2
15-05-2013,Kerala,Heatwave,20,228.37,-2.34,1.31,30.36,248.5,7
08-06-2018,Uttar Pradesh,Landslide,18,-90.47,-1.03,0.31,68.28,236.5,7
19-04-2013,Delhi,Cloudburst,2,201.67,-2.53,6.68,45.06,337.66,3
03-04-2016,Madhya Pradesh,Thunderstorm,19,-71.36,-2.89,-2.68,98.1,340.33,2
12-01-2024,Chhattisgarh,Cyclone,16,150.67,-1.79,-4.74,143.79,310.19,8
19-07-2016,Arunachal Pradesh,Hailstorm,26,208.4,-1.99,0.58,134.6,463.41,5
11-10-2017,Himachal Pradesh,Hailstorm,16,-191.74,-0.87,-4.68,57.89,295.13,8
13-09-2012,Nagaland,Cyclone,17,194.93,2.96,4.79,52.15,107.25,3
18-07-2018,Punjab,Cloudburst,20,-4.34,-1.14,2.28,122.41,124.03,7
11-10-2024,Goa,Landslide,17,-158.67,-2.77,-0.18,57.11,435.75,9
21-08-2017,Nagaland,Landslide,27,-119.74,-2.76,-1.99,114.22,373.95,3
26-01-2011,Maharashtra,Cloudburst,19,248.9,1.96,-4.65,75.24,110.36,3
13-06-2014,Goa,Landslide,16,50.86,-0.24,6.48,132.52,195.42,4
25-05-2018,Haryana,Cyclone,4,242.82,-0.6,4.81,73.86,208.26,1
26-06-2011,Haryana,Cyclone,26,432.6,-1.84,-4.15,47.53,84.1,6
22-08-2015,Haryana,Hailstorm,22,499.09,2.3,7.51,41.1,473.05,4
18-04-2013,Sikkim,Cyclone,22,53.87,-0.28,3.21,71.06,27.22,9
12-07-2022,Madhya Pradesh,Drought,27,464.6,0.72,6.95,59.4,267.17,2
06-08-2020,Uttar Pradesh,Heatwave,30,488.31,0.71,-1.72,32.44,459.67,6
27-06-2013,Sikkim,Drought,2,308.7,-0.51,0.57,141.77,268.3,3
26-08-2018,Meghalaya,Cloudburst,1,-14.4,1.75,-4.57,11.51,218.55,6
08-08-2024,Nagaland,Landslide,21,-28.67,-0.83,3.18,44.15,449.47,1
14-07-2011,Haryana,Drought,5,335.93,-0.83,5.02,50.7,486.59,9
27-06-2015,Assam,Cyclone,16,413.55,2.96,-4.57,46.04,430.86,3
15-04-2015,Jharkhand,Heatwave,21,-116.86,1.12,0.61,132.94,410.46,1
21-09-2015,Mizoram,Cyclone,23,434.86,2.96,6.02,122.18,19.45,10
01-12-2011,Maharashtra,Landslide,16,356.66,2.65,-3.4,90.44,391.94,1
23-07-2012,Tripura,Flood,28,227.37,0.65,-4.93,87.08,194.76,8
07-06-2013,Goa,Drought,11,169.95,-1.86,2.17,86.16,188.59,10
24-01-2023,Uttarakhand,Drought,24,-150.29,1.23,3.67,30.74,361.18,5
19-12-2024,Uttar Pradesh,Cloudburst,1,448.79,-0.95,3.55,28.39,407.61,6
02-07-2022,Odisha,Drought,7,-32.47,-1.45,-1.11,136.92,31.79,8
04-12-2016,Sikkim,Thunderstorm,13,-107.84,-1.79,7.71,32.72,394.82,10
19-05-2015,Gujarat,Cyclone,1,214.8,2.88,-2.51,40.37,238.69,7
03-01-2024,Meghalaya,Cyclone,25,-0.18,2.94,2.77,149.89,327.66,1
16-04-2013,Telangana,Drought,21,209.53,2.54,-0.69,145.47,274.16,8
27-07-2022,Assam,Cyclone,18,-185.04,-1.14,6.33,106.76,85.96,2
08-09-2015,Odisha,Flood,5,-186.19,-2.41,7.4,41.42,392.86,2
14-05-2014,Gujarat,Heatwave,14,341.35,1.37,6.42,116.27,29.23,1
10-08-2013,Nagaland,Drought,3,100.11,1.7,-1.3,85.74,138.09,6
16-05-2024,Punjab,Thunderstorm,11,461.87,0.34,-1.56,5.5,252.03,10
17-07-2017,Assam,Landslide,24,-145.98,-1.58,2.46,137.14,52.82,10
27-05-2015,Himachal Pradesh,Cloudburst,6,258.96,-0.7,2.02,77.91,119.68,5
21-08-2017,Manipur,Landslide,16,-9.77,2.55,6.28,53.13,192.85,1
12-08-2011,Sikkim,Hailstorm,14,450.11,-1.36,5.69,5.58,443.56,4
22-07-2014,Manipur,Thunderstorm,2,233.37,0.36,0.87,107.77,247.38,10
22-05-2017,Gujarat,Cyclone,15,271.17,1.68,-0.71,148.76,135.31,8
09-04-2015,West Bengal,Cyclone,4,7.67,-2.66,-0.37,125.09,82.31,6
08-07-2024,Telangana,Cyclone,23,194.04,-0.65,2.03,77.03,222.08,5
04-09-2021,Arunachal Pradesh,Landslide,26,144.93,-1.29,6.91,37.06,233.5,4
08-01-2016,Andhra Pradesh,Cyclone,8,135.46,2.27,-3.57,143.59,60.23,6
18-05-2019,Goa,Hailstorm,21,417.36,-2.52,-2.33,77.4,180.32,1
04-01-2012,Himachal Pradesh,Cyclone,27,258.74,-0.89,4.45,36.22,68.26,7
06-12-2020,Sikkim,Drought,13,333.27,1.99,-2.42,3.52,171.3,7
26-08-2024,Nagaland,Cloudburst,26,-72.56,-0.17,5.03,35.62,150.87,4
23-07-2022,Andhra Pradesh,Hailstorm,3,-73.53,1.84,-2.62,137.19,416.78,8
16-05-2015,Uttar Pradesh,Cyclone,29,286.63,-1.18,7.98,132.92,213.87,5
10-06-2013,West Bengal,Drought,16,261.6,2.21,7.41,149.58,69.32,1
17-08-2018,Tamil Nadu,Thunderstorm,11,435.83,0.75,-2.86,21.44,210.47,5
07-09-2017,Tripura,Thunderstorm,8,115.78,-2.88,-3.41,78.75,256.44,7
19-01-2020,Uttarakhand,Hailstorm,22,316.93,-2.94,5.79,113.77,8.23,5
27-07-2010,Jharkhand,Thunderstorm,5,-100.54,2.22,-2.1,125.7,428.69,5
06-07-2014,Chhattisgarh,Heatwave,28,408.07,-0.62,3.63,104.26,291.89,8
27-07-2015,Uttar Pradesh,Flood,24,-184.34,-2.42,5.74,89.82,2.75,10
03-02-2023,Kerala,Hailstorm,4,-43.34,2.16,6.7,78.59,294.54,10
26-06-2020,Karnataka,Thunderstorm,13,489.32,0.55,2.52,15.44,213.38,9
04-06-2016,Odisha,Cloudburst,2,26.82,-1.89,5.19,85.31,273.36,5
24-01-2015,Delhi,Thunderstorm,22,379.03,1.72,3.07,6.45,358.15,9
09-12-2012,Delhi,Cloudburst,29,-194.23,0.25,6.49,136.62,495.14,2
06-04-2024,Punjab,Flood,7,144.66,0.98,1.4,27.41,169.75,9
24-05-2014,Nagaland,Thunderstorm,27,441.4,1.31,-1.43,60.94,417.71,4
15-12-2019,Delhi,Heatwave,29,419.33,-0.08,-2.91,87.53,259.64,5
05-04-2021,Arunachal Pradesh,Thunderstorm,23,318.08,0.79,-1.59,123.21,315.96,6
16-06-2014,Madhya Pradesh,Hailstorm,11,193.25,1.45,-3.05,63.78,273.72,2
17-06-2012,Assam,Landslide,11,-138.48,-1.01,-3.9,143.48,177.94,10
07-06-2021,Gujarat,Hailstorm,22,381.46,-2.01,-0.4,102.57,238.6,6
06-12-2016,Arunachal Pradesh,Flood,12,191.81,0.62,-3.43,136.94,291.12,10
04-01-2013,West Bengal,Cyclone,8,228.42,-1.82,7.52,14,316.2,4
06-04-2019,Punjab,Thunderstorm,22,251.95,-2.36,2.58,76.37,207.5,2
14-09-2014,Tamil Nadu,Cyclone,23,-161.81,-1.05,1.59,3.28,23.51,3
03-07-2019,Maharashtra,Drought,3,91.97,-0.86,-3.97,92.33,116.34,6
10-08-2022,West Bengal,Landslide,5,415.37,-1.63,6.61,49.85,341.06,9
01-06-2016,Kerala,Cloudburst,15,198.61,0.17,6.06,50.02,138.07,7
22-04-2010,Madhya Pradesh,Landslide,9,-144.7,-1.55,-3.33,54.78,188.64,10
06-07-2013,Meghalaya,Flood,11,351.05,2.02,2.38,21.3,230.96,3
15-01-2023,Himachal Pradesh,Cloudburst,8,-32.87,2.23,6.29,15.92,344.78,6
16-09-2010,Himachal Pradesh,Cyclone,9,101.63,0.86,6.58,63.22,56.78,3
01-07-2013,Himachal Pradesh,Drought,10,-31.72,-0.59,-2.76,28.87,174.29,6
08-09-2022,Gujarat,Hailstorm,2,2.78,-0.07,7.23,70.83,97.14,8
02-01-2015,Rajasthan,Heatwave,26,-3.37,-2.99,0.2,77.27,234.54,2
05-08-2021,Himachal Pradesh,Landslide,3,-74.25,-1.29,-3.07,3.27,57.37,4
20-02-2018,Telangana,Cloudburst,25,77.04,-1.1,1.24,113.79,477.21,9
24-08-2024,Tripura,Heatwave,21,340.72,2.66,5.27,149.12,411.84,6
05-04-2020,Assam,Hailstorm,26,-197.44,1.48,4.82,86.19,499.63,9
16-01-2021,Andhra Pradesh,Thunderstorm,30,25.27,2.82,4.86,57.61,295.3,3
22-07-2022,Mizoram,Thunderstorm,6,142.1,-0.88,-1.44,26.71,398.74,4
11-12-2017,Chhattisgarh,Thunderstorm,1,0.61,-0.81,-2.01,46.37,41.13,1
04-06-2014,Sikkim,Thunderstorm,6,334.65,0.02,-2.61,83.16,244.81,6
23-05-2012,Rajasthan,Flood,7,126.11,-0.59,0.8,7.41,33.15,9
07-08-2022,West Bengal,Landslide,30,321.76,-0.54,2.36,69.96,282.2,7
26-10-2024,Kerala,Thunderstorm,28,76.85,1.66,0.23,112.73,280.57,1
17-08-2024,Punjab,Landslide,5,395.34,2.87,5.54,58.79,112.84,7
11-01-2015,Haryana,Thunderstorm,8,-194.79,0.29,4.02,34.19,322.83,6
10-08-2017,Manipur,Cyclone,25,127.47,-1.26,2.32,90.54,129.33,7
11-05-2024,Kerala,Cyclone,8,55.54,0.7,3.46,81.1,291.91,3
22-12-2018,Himachal Pradesh,Cloudburst,8,381.01,-0.84,2.38,105.76,87.76,6
08-12-2010,Telangana,Drought,20,127.91,2.56,-3.86,55.28,291.02,8
08-04-2019,Punjab,Cyclone,19,-154.65,-2.95,-4.82,75.63,63.37,10
05-12-2022,Nagaland,Landslide,11,291.47,-2.35,6.28,147.32,419.98,10
06-12-2024,Gujarat,Cyclone,23,-7.75,-2,-1.4,48.23,265.59,1
25-06-2013,Mizoram,Thunderstorm,29,-3.17,-1.1,7.22,118.5,350.43,4
26-10-2022,Delhi,Flood,10,178.55,0.49,0.33,133.1,32.56,10
16-06-2023,Karnataka,Thunderstorm,9,456.14,0.97,1.19,144.69,310.04,4
19-06-2021,Mizoram,Drought,5,-115.31,2.28,-4.45,70.02,12.49,8
04-01-2021,Haryana,Flood,28,298.92,-0.4,-1.13,10.62,416.27,6
04-04-2013,West Bengal,Flood,16,130.46,-1.1,-2.72,117.27,270.64,2
20-07-2014,Manipur,Flood,14,83.21,-0.48,7.08,119.04,295.49,2
18-08-2010,Assam,Drought,13,157.63,-2.51,7.12,83.76,148.5,5
05-01-2012,Delhi,Drought,16,408.35,-0.07,-3.79,20.28,278.08,2
26-05-2022,Rajasthan,Hailstorm,25,-147.02,-0.22,2.89,18.37,207.32,4
01-08-2012,Meghalaya,Flood,30,136.5,-0.26,1.29,75.21,48.02,6
15-12-2020,Uttarakhand,Heatwave,1,154.14,1.17,1.16,34.94,197.13,4
04-01-2017,West Bengal,Hailstorm,22,257.3,1.24,-1.01,64.4,492.88,10
15-08-2024,Delhi,Cloudburst,27,203.77,1.67,0.86,120,448.12,3
03-01-2013,Himachal Pradesh,Hailstorm,25,266.99,1.71,6.08,21.88,17.53,10
06-01-2016,Goa,Thunderstorm,7,358.68,-2.25,-3.11,143.83,66.29,8
12-06-2010,Andhra Pradesh,Flood,28,260.57,1.82,3.68,6.11,4.44,2
03-12-2011,Bihar,Cloudburst,29,-193.62,-0.53,7.53,39.09,310.39,8
19-12-2014,Manipur,Landslide,17,39.72,-1.51,0.94,64.7,3.68,8
14-09-2012,Delhi,Cyclone,18,31.56,-2.24,-3.49,43.42,411.06,10
13-06-2013,Delhi,Drought,27,-81.1,1.07,3.56,46.57,386.23,6
21-01-2019,Rajasthan,Heatwave,3,76.43,2.49,5.94,24.58,114.43,9
11-05-2011,Manipur,Heatwave,7,258,1.8,1.5,87.22,50.86,10
15-09-2021,Bihar,Cloudburst,26,106.51,-0.06,-3.04,6.61,276.61,5
18-01-2012,Telangana,Heatwave,6,-84.82,0.65,7.32,10.16,62.65,3
01-08-2012,Arunachal Pradesh,Drought,10,111.67,2.17,1.62,59.32,176.27,1
20-08-2012,Himachal Pradesh,Hailstorm,15,127.58,2.83,3.86,33.6,441.63,8
08-09-2022,Kerala,Thunderstorm,18,265.84,-1.91,-1.54,117.72,182.83,3
01-12-2018,Meghalaya,Landslide,2,202.4,2.52,7.87,73.26,442.19,5
21-06-2015,Odisha,Hailstorm,15,-50.28,2.55,3.28,51.72,314.37,6
01-01-2023,Tamil Nadu,Hailstorm,27,-184.86,0.63,1.24,86.52,162.77,10
12-09-2022,Tamil Nadu,Heatwave,4,-113.52,0.51,0.04,26.76,336.83,10
20-07-2014,Manipur,Cyclone,3,497.94,0.85,1.21,80.7,411.99,1
08-06-2024,Odisha,Hailstorm,27,-29.97,1.54,1.04,126.99,42.67,9
09-06-2021,Madhya Pradesh,Cyclone,26,313.79,-2.79,-2.18,73.75,446.57,8
07-05-2010,Chhattisgarh,Cloudburst,21,-90.15,-0.01,2.72,102.76,332.74,9
26-06-2013,Andhra Pradesh,Thunderstorm,23,372.3,-2.41,7.17,4.75,318.27,8
07-09-2020,Delhi,Drought,13,482.71,0.03,7.07,85.6,240.18,9
01-04-2010,Himachal Pradesh,Thunderstorm,10,33.24,2.98,-0.84,130.13,462.36,4
18-07-2011,Arunachal Pradesh,Drought,11,109.96,-1.08,-1.01,25.43,208.51,6
01-04-2018,Punjab,Drought,5,455.96,2,-1.99,120.8,426.86,4
02-07-2016,Goa,Flood,29,158.81,-0.87,0.23,1.76,139.92,6
19-02-2012,Sikkim,Hailstorm,15,136.37,-1.44,6.12,72.53,189.92,4
15-09-2018,Uttarakhand,Cloudburst,5,344.65,-2.55,-0.99,66.48,198.22,8
16-04-2013,Manipur,Thunderstorm,18,-54.79,2.19,-0.08,118.58,314.44,6
17-01-2022,Rajasthan,Drought,12,-94.08,-2.48,3.05,131.09,81.83,8
13-08-2014,Rajasthan,Cyclone,19,437.56,1.61,4.79,129.66,480.89,6
25-06-2021,Maharashtra,Landslide,29,144.22,1.68,0.4,30.69,80.64,5
25-12-2021,Jharkhand,Thunderstorm,25,-17.92,1.9,-0.39,30.74,49.78,1
02-08-2015,Jharkhand,Drought,18,-80.36,-2.41,-1.45,59.84,260.74,8
16-04-2011,Bihar,Thunderstorm,8,243.68,1.63,2.27,129.09,63.35,2
20-05-2022,Jharkhand,Landslide,17,210.49,-2.31,-2.39,76.08,148.03,2
10-05-2024,Odisha,Heatwave,21,448.29,-0.37,-0.94,46.3,114.32,7
04-04-2011,Uttarakhand,Landslide,3,81.97,0.17,6.89,32.05,252.04,5
19-08-2011,Manipur,Hailstorm,23,479.77,1.42,-4.03,66.51,407.07,6
08-01-2011,Uttar Pradesh,Drought,4,102.18,-2.77,6.67,61.29,260.56,4
08-08-2014,Uttarakhand,Cyclone,9,187.69,-0.61,-0.27,48.46,373.82,3
24-04-2020,Punjab,Thunderstorm,22,136.71,2.99,3.12,149.5,127.99,7
21-10-2022,Uttarakhand,Hailstorm,27,426.03,2.34,0.49,70.21,265.26,3
17-12-2016,Goa,Cyclone,18,421.45,-2.07,1.6,38.67,163.39,2
03-12-2012,Karnataka,Drought,13,-7.3,-2.93,7.89,110.61,34.96,1
19-01-2011,Tripura,Hailstorm,23,59.9,2.69,4.55,48.5,355.3,5
19-09-2024,Maharashtra,Cloudburst,6,-50.47,-2.86,5.29,0.01,268.56,10
21-07-2016,Himachal Pradesh,Flood,30,326.33,0.97,5.99,111.14,408.39,3
20-12-2023,Tamil Nadu,Thunderstorm,5,-103.37,1.05,7.15,87.53,155.49,2
25-09-2023,Meghalaya,Flood,29,415.67,-1.27,-0.5,137.37,286.28,7
05-07-2024,Punjab,Cloudburst,12,308.09,1.59,3.67,6.43,270.31,5
12-12-2024,Haryana,Flood,22,213.86,1.4,4.3,86.16,67.66,4
17-12-2023,Gujarat,Thunderstorm,7,28.83,-0.38,7.84,62.56,382.71,7
05-08-2017,Assam,Hailstorm,2,-137.61,-1.17,7.38,56.49,128.43,1
12-05-2012,Manipur,Thunderstorm,1,309.67,2.97,-2.3,58.25,353.72,7
25-06-2011,Uttar Pradesh,Drought,15,259.29,1.41,-2.27,3.86,467.49,10
15-05-2014,Sikkim,Cyclone,16,-197.88,1.25,2.94,41.51,272.78,6
13-08-2013,Chhattisgarh,Cyclone,13,242.17,-2.5,1.53,36.53,173.07,10
18-06-2013,Arunachal Pradesh,Hailstorm,10,222.56,1.59,1.86,4.15,106.54,5
24-09-2018,Odisha,Flood,28,430.51,0.99,5.77,90.1,79.04,7
04-08-2021,Madhya Pradesh,Heatwave,22,-194.95,-2.06,-1.86,130.08,220.01,5
13-07-2017,West Bengal,Cyclone,4,198.79,1.62,4.53,103.05,8.91,9
18-04-2018,Punjab,Flood,16,-154.66,1.27,7.61,97.05,188.12,9
22-06-2013,Maharashtra,Cloudburst,10,-124.27,2.21,1.45,72.05,243.11,1
26-06-2016,Uttarakhand,Flood,30,24.72,0.54,-0.73,111.37,160.43,5
07-01-2021,Punjab,Flood,23,490.75,-0.02,7.29,47.02,499.54,9
15-04-2023,Arunachal Pradesh,Thunderstorm,16,498.44,-2.37,1.16,90.6,10.37,1
19-01-2013,Sikkim,Flood,23,427.31,2.21,-1.19,64.31,116.68,3
05-08-2022,Haryana,Heatwave,26,110.94,0.14,-2.86,147.37,355.75,9
10-06-2015,Mizoram,Cloudburst,10,-100.92,-2.67,5.5,138.82,382.61,5
21-05-2024,Himachal Pradesh,Cloudburst,28,363.13,0.65,5.93,38.1,119.38,3
16-07-2019,Odisha,Landslide,28,445,2.99,-1.22,105.46,331.98,3
19-12-2012,West Bengal,Hailstorm,5,126.04,2.59,5.43,148.92,483.42,10
02-07-2024,Sikkim,Cloudburst,24,383.36,-1.97,4.62,35.11,273.24,8
26-08-2023,Manipur,Flood,25,267.03,-1.66,-2.25,89.99,451.65,8
07-12-2013,Nagaland,Hailstorm,9,-63.84,1.88,1.8,56.16,283.68,8
06-06-2017,Tripura,Cyclone,9,270.63,-2.98,7.5,26.53,92.11,6
02-08-2010,Tripura,Heatwave,30,-128.03,-2.5,6.44,147.55,125.77,4
23-08-2010,Assam,Thunderstorm,16,356.08,-2.63,-3.51,23.93,291.08,8
05-01-2019,Tamil Nadu,Thunderstorm,19,12.26,-0.19,3.59,116.88,221.59,6
08-09-2011,Mizoram,Flood,5,-171.42,-2.92,6.39,22.07,255.58,5
10-08-2024,Meghalaya,Cloudburst,16,38.08,-2.59,3.5,143.79,477.74,3
23-06-2023,Jharkhand,Cloudburst,17,149.93,-2.83,5.73,43.3,257.83,10
10-06-2020,Delhi,Heatwave,12,-82.9,1.74,-3.09,116.36,424.18,2
23-01-2010,Telangana,Hailstorm,19,9.09,-1.05,-3.78,58.08,92.41,3
09-12-2010,Tripura,Landslide,25,87.43,-1.37,-2.94,80.12,379.7,9
04-10-2017,Jharkhand,Hailstorm,4,109.18,-0.3,4.23,129,18.21,7
25-04-2013,Nagaland,Cyclone,1,305.18,1.06,1.17,90.34,441.13,10
26-07-2012,Arunachal Pradesh,Cloudburst,4,41.86,2.91,5.68,23.13,72.87,1
21-12-2014,Mizoram,Cloudburst,9,227.59,2.55,6.12,121.39,407.83,1
03-07-2018,Assam,Landslide,10,433.74,-1.65,-4.75,124.47,68.04,6
15-09-2015,Delhi,Drought,15,-115.25,-2.43,1.86,44.9,164.9,7
16-05-2021,West Bengal,Flood,9,351.25,2.85,4.52,107.34,78.58,2
19-08-2010,Nagaland,Drought,9,-163.84,-0.93,-3.41,38.6,24.88,10
21-04-2010,Goa,Hailstorm,1,-96.34,-2.25,3.04,7.23,425.32,7
26-07-2023,Tripura,Cyclone,20,459.78,0.36,-1.99,133.1,271.96,1
20-07-2011,Uttar Pradesh,Cloudburst,30,261.05,2.79,-3.92,78.75,107.54,7
